lang,length,lex,cor.mp.f,cor.prob.f,cor.prob.mp,cor.mp.f.p,cor.prob.f.p,cor.prob.mp.p,cor.mp.f.lower,cor.prob.f.lower,cor.mp.f.upper,cor.prob.f.upper,mu.mp.f,mu.prob.f,var.mp.f,var.prob.f,z.mp.f,z.prob.f,p.mp.f,p.prob.f,sig.mp.f,sig.prob.f
fa,3,-1,0.169483967843628,0.298771081841489,0.654177752302255,1.07918248294046e-15,9.17515471018325e-47,7.32909422592596e-270,0.128678781989486,0.260300315140645,0.209716217835839,0.336294713652809,0.0993299094219408,0.048809865295881,0.0188646226856295,0.020568772856414,3.71881588043255,12.1524613203973,0.000200158877438149,5.56641761749449e-34,*,*
fa,4,-1,0.0785307060972318,0.219835310384561,0.626073762675055,1.1443243998985e-07,6.95046402890351e-51,0,0.049576447845675,0.19199474002193,0.10735307847391,0.247322334840894,0.0252002257760782,0.00554716804247249,0.0142855488880822,0.0144410504244684,3.73317684458347,14.838819617928,0.000189079739380481,8.21894372364879e-50,*,*
fa,4,-1,0.0785307060972318,0.219835310384561,0.626073762675055,1.1443243998985e-07,6.95046402890351e-51,0,0.049576447845675,0.19199474002193,0.10735307847391,0.247322334840894,0.0252002257760782,0.00554716804247249,0.0142855488880822,0.0144410504244684,3.73317684458347,14.838819617928,0.000189079739380481,8.21894372364879e-50,*,*
fa,5,-1,0.118761900679838,0.168231332639283,0.513466825356436,1.1129867111905e-16,4.46978629467999e-32,0,0.0909009078764361,0.140733110024258,0.146437128439688,0.195470197579441,0.014609836248235,0.00268986069289959,0.0142944459302795,0.0146064826529449,7.28619108006003,11.3334247456904,3.18840683662723e-13,8.96302312588584e-30,*,*
fa,5,-1,0.118761900679838,0.168231332639283,0.513466825356436,1.1129867111905e-16,4.46978629467999e-32,0,0.0909009078764361,0.140733110024258,0.146437128439688,0.195470197579441,0.014609836248235,0.00268986069289959,0.0142944459302795,0.0146064826529449,7.28619108006003,11.3334247456904,3.18840683662723e-13,8.96302312588584e-30,*,*
fa,6,-1,0.137193654900037,0.17298842953307,0.41234649095636,1.57565234827017e-16,1.75649568107128e-25,3.23268196939303e-147,0.104928574563077,0.141050864232492,0.169170212052603,0.20456630640203,-0.00770407022182444,-0.00132716548650923,0.0157590873020885,0.0164689347360182,9.19455056909665,10.5845094302514,3.76565432296716e-20,3.51617751455261e-26,*,*
fa,6,-1,0.137193654900037,0.17298842953307,0.41234649095636,1.57565234827017e-16,1.75649568107128e-25,3.23268196939303e-147,0.104928574563077,0.141050864232492,0.169170212052603,0.20456630640203,-0.00770407022182444,-0.00132716548650923,0.0157590873020885,0.0164689347360182,9.19455056909665,10.5845094302514,3.76565432296716e-20,3.51617751455261e-26,*,*
fa,7,-1,0.125531029622392,0.177678659838672,0.270920580678196,3.69720760896215e-09,5.26036168330931e-17,3.50324582848305e-38,0.0841061131850194,0.136829571641003,0.166522796882492,0.217924494050593,0.00751616814694394,0.000572669514301289,0.0217034863210743,0.021758974204395,5.4375992745854,8.13944575974531,5.40032620777915e-08,3.97091444147888e-16,*,*
fa,7,-1,0.125531029622392,0.177678659838672,0.270920580678196,3.69720760896215e-09,5.26036168330931e-17,3.50324582848305e-38,0.0841061131850194,0.136829571641003,0.166522796882492,0.217924494050593,0.00751616814694394,0.000572669514301289,0.0217034863210743,0.021758974204395,5.4375992745854,8.13944575974531,5.40032620777915e-08,3.97091444147888e-16,*,*
fi,3,-1,0.116552549696322,0.254807497478602,0.552063567693904,0.00923261405117014,8.04839942200812e-09,4.54197920350272e-41,0.0289827136673482,0.170764098379379,0.202346948358539,0.335169999492397,0.00363869278111618,0.000175172397002677,0.0458417407949545,0.0449039079718472,2.4631232356611,5.67060500037642,0.0137732566372841,1.42294127865681e-08,n.s,*
fi,3,-1,0.116552549696322,0.254807497478602,0.552063567693904,0.00923261405117014,8.04839942200812e-09,4.54197920350272e-41,0.0289827136673482,0.170764098379379,0.202346948358539,0.335169999492397,0.00363869278111618,0.000175172397002677,0.0458417407949545,0.0449039079718472,2.4631232356611,5.67060500037642,0.0137732566372841,1.42294127865681e-08,n.s,*
fi,4,-1,0.103360775013742,0.254483613564279,0.401885953691488,0.00128800956024355,9.28108576370839e-16,7.76803000845274e-39,0.0405827450019672,0.194562562471245,0.165325963399373,0.3125123634366,-0.00149936424560949,0.00157438534836904,0.0313406535021866,0.0329748761173097,3.34581853093892,7.66975521958516,0.00082040068686621,1.72324892000403e-14,*,*
fi,4,-1,0.103360775013742,0.254483613564279,0.401885953691488,0.00128800956024355,9.28108576370839e-16,7.76803000845274e-39,0.0405827450019672,0.194562562471245,0.165325963399373,0.3125123634366,-0.00149936424560949,0.00157438534836904,0.0313406535021866,0.0329748761173097,3.34581853093892,7.66975521958516,0.00082040068686621,1.72324892000403e-14,*,*
fi,5,-1,0.150622706629777,0.302168727458547,0.46353168743445,1.38755499675553e-10,2.96552141822625e-39,2.09946137765147e-96,0.105113836834656,0.259554390010517,0.195502027934622,0.343608610705321,0.00153769833146388,5.92909372759278e-05,0.0234607428480988,0.023641229034629,6.35465847196711,12.7789226219478,2.0889020033862e-10,2.15027474644078e-37,*,*
fi,5,-1,0.150622706629777,0.302168727458547,0.46353168743445,1.38755499675553e-10,2.96552141822625e-39,2.09946137765147e-96,0.105113836834656,0.259554390010517,0.195502027934622,0.343608610705321,0.00153769833146388,5.92909372759278e-05,0.0234607428480988,0.023641229034629,6.35465847196711,12.7789226219478,2.0889020033862e-10,2.15027474644078e-37,*,*
fi,6,-1,0.211683675399437,0.288581839690789,0.475528043894458,2.22493410699893e-26,1.65888412723768e-48,2.34108728136181e-139,0.173662635155978,0.251980031114673,0.249074603532573,0.324359182426493,-0.000148372722044531,-0.000666979936315382,0.0205059176113704,0.0199329836075536,10.3302886579444,14.5110649425054,5.14056557951621e-25,1.03107277552057e-47,*,*
fi,6,-1,0.211683675399437,0.288581839690789,0.475528043894458,2.22493410699893e-26,1.65888412723768e-48,2.34108728136181e-139,0.173662635155978,0.251980031114673,0.249074603532573,0.324359182426493,-0.000148372722044531,-0.000666979936315382,0.0205059176113704,0.0199329836075536,10.3302886579444,14.5110649425054,5.14056557951621e-25,1.03107277552057e-47,*,*
fi,7,-1,0.191058884168423,0.24603711874399,0.377608803759233,2.55488220867209e-21,1.10442339120452e-34,7.78882135914341e-83,0.152365275833225,0.208225090469076,0.22916768676644,0.283114815109241,-0.0058274890585438,-0.00203699719462755,0.0209977613100213,0.0205878238436278,9.3765411617,12.0495550099337,6.81724306771763e-21,1.94999795499024e-33,*,*
fi,7,-1,0.191058884168423,0.24603711874399,0.377608803759233,2.55488220867209e-21,1.10442339120452e-34,7.78882135914341e-83,0.152365275833225,0.208225090469076,0.22916768676644,0.283114815109241,-0.0058274890585438,-0.00203699719462755,0.0209977613100213,0.0205878238436278,9.3765411617,12.0495550099337,6.81724306771763e-21,1.94999795499024e-33,*,*
fr,3,-1,0.191259926434519,0.334193335075623,0.538758850777016,8.66313943080672e-07,1.77998715533483e-18,2.34075652368875e-50,0.116182261689372,0.264188711872455,0.264164373349515,0.400695113775685,0.00285888975879073,5.96037996334367e-05,0.0390434576915615,0.0381599235054559,4.82541884901878,8.75614258577371,1.39709343365384e-06,2.0204609393144e-18,*,*
fr,3,-1,0.191259926434519,0.334193335075623,0.538758850777016,8.66313943080672e-07,1.77998715533483e-18,2.34075652368875e-50,0.116182261689372,0.264188711872455,0.264164373349515,0.400695113775685,0.00285888975879073,5.96037996334367e-05,0.0390434576915615,0.0381599235054559,4.82541884901878,8.75614258577371,1.39709343365384e-06,2.0204609393144e-18,*,*
fr,4,-1,0.201660286595768,0.282471682855814,0.573950777378161,4.88781441105666e-14,1.50609409737214e-26,7.35752651709504e-121,0.15030442569689,0.232996174674302,0.251930762180107,0.330488700781798,0.00121957968531672,-0.00168322849228859,0.0274061470159205,0.0277034776905307,7.31371348165116,10.2570122972406,2.59858930711811e-13,1.10059336222778e-24,*,*
fr,4,-1,0.201660286595768,0.282471682855814,0.573950777378161,4.88781441105666e-14,1.50609409737214e-26,7.35752651709504e-121,0.15030442569689,0.232996174674302,0.251930762180107,0.330488700781798,0.00121957968531672,-0.00168322849228859,0.0274061470159205,0.0277034776905307,7.31371348165116,10.2570122972406,2.59858930711811e-13,1.10059336222778e-24,*,*
fr,5,-1,0.210926679177959,0.283426070855928,0.541871910196059,2.57414745211426e-23,1.69088571668837e-41,2.11146752151927e-166,0.170425900688019,0.244324278449023,0.250715988514901,0.321607650010151,0.00376544808760617,-0.000818198637950364,0.0217001900716348,0.0210577621220451,9.54651689254747,13.4983132512598,1.34130107889112e-21,1.59997405647249e-41,*,*
fr,5,-1,0.210926679177959,0.283426070855928,0.541871910196059,2.57414745211426e-23,1.69088571668837e-41,2.11146752151927e-166,0.170425900688019,0.244324278449023,0.250715988514901,0.321607650010151,0.00376544808760617,-0.000818198637950364,0.0217001900716348,0.0210577621220451,9.54651689254747,13.4983132512598,1.34130107889112e-21,1.59997405647249e-41,*,*
fr,6,-1,0.177070548626081,0.238331937906028,0.451776726715906,2.97157686524859e-22,1.83105935024962e-39,1.06607603134128e-148,0.14193064397347,0.204039011321034,0.211764726821618,0.272040671414031,0.00198569019032084,-0.00153951561485686,0.018519203830264,0.0186233207655942,9.45423248431649,12.8801654946543,3.25400380353607e-21,5.82106069462363e-38,*,*
fr,6,-1,0.177070548626081,0.238331937906028,0.451776726715906,2.97157686524859e-22,1.83105935024962e-39,1.06607603134128e-148,0.14193064397347,0.204039011321034,0.211764726821618,0.272040671414031,0.00198569019032084,-0.00153951561485686,0.018519203830264,0.0186233207655942,9.45423248431649,12.8801654946543,3.25400380353607e-21,5.82106069462363e-38,*,*
fr,7,-1,0.128799895018205,0.218338931748406,0.319664191607968,3.94596805738281e-13,2.57326854610135e-35,8.69921595385017e-76,0.0943056501100789,0.184829698146937,0.162985254499429,0.251341079752616,-0.00163813299689685,-0.00113228594076489,0.0184564051515261,0.0182704094331583,7.06735829346032,12.0123863940816,1.57910862575205e-12,3.05888656360309e-33,*,*
fr,7,-1,0.128799895018205,0.218338931748406,0.319664191607968,3.94596805738281e-13,2.57326854610135e-35,8.69921595385017e-76,0.0943056501100789,0.184829698146937,0.162985254499429,0.251341079752616,-0.00163813299689685,-0.00113228594076489,0.0184564051515261,0.0182704094331583,7.06735829346032,12.0123863940816,1.57910862575205e-12,3.05888656360309e-33,*,*
fy,3,-1,0.301856453200282,0.328198324456287,0.615300432946858,1.50168802623185e-16,1.922414288699e-19,8.31264494840783e-76,0.23375674514153,0.26120994798368,0.367009029997765,0.392040617231022,0.00940427740898051,0.000692562763356383,0.035993485295786,0.0375375855985646,8.12514190798691,8.72474232081284,4.4683931168005e-16,2.6678742237772e-18,*,*
fy,3,-1,0.301856453200282,0.328198324456287,0.615300432946858,1.50168802623185e-16,1.922414288699e-19,8.31264494840783e-76,0.23375674514153,0.26120994798368,0.367009029997765,0.392040617231022,0.00940427740898051,0.000692562763356383,0.035993485295786,0.0375375855985646,8.12514190798691,8.72474232081284,4.4683931168005e-16,2.6678742237772e-18,*,*
fy,4,-1,0.19990180873447,0.321770643677658,0.549579583965017,1.6574153518919e-15,7.35135934725597e-39,1.16534017101405e-123,0.151746131333583,0.27652735605591,0.247110748875441,0.365590714822336,0.00263385279070584,-6.61778922003322e-06,0.0252694600193377,0.0247795570962416,7.806575834735,12.9855937383031,5.87626181077901e-15,1.47688390748798e-38,*,*
fy,4,-1,0.19990180873447,0.321770643677658,0.549579583965017,1.6574153518919e-15,7.35135934725597e-39,1.16534017101405e-123,0.151746131333583,0.27652735605591,0.247110748875441,0.365590714822336,0.00263385279070584,-6.61778922003322e-06,0.0252694600193377,0.0247795570962416,7.806575834735,12.9855937383031,5.87626181077901e-15,1.47688390748798e-38,*,*
fy,5,-1,0.200083757690837,0.297036455986273,0.552312471825214,1.44645245314181e-22,6.73229919083997e-49,4.36658428990466e-187,0.160875384097306,0.259648569881585,0.23866160588616,0.333535215138623,0.000486653387549645,0.00111995723281662,0.0214307200256752,0.0214603670188208,9.31359767960006,13.788976604824,1.23574084519267e-20,2.96942488389282e-43,*,*
fy,5,-1,0.200083757690837,0.297036455986273,0.552312471825214,1.44645245314181e-22,6.73229919083997e-49,4.36658428990466e-187,0.160875384097306,0.259648569881585,0.23866160588616,0.333535215138623,0.000486653387549645,0.00111995723281662,0.0214307200256752,0.0214603670188208,9.31359767960006,13.788976604824,1.23574084519267e-20,2.96942488389282e-43,*,*
fy,6,-1,0.195352300560698,0.273774575096657,0.524589368217404,6.30696773406307e-26,3.30341436467657e-50,1.86333803589832e-201,0.159794607084845,0.239477520337553,0.230403719579649,0.307389221312012,0.00156928027054992,0.0003526524432112,0.0185559704200828,0.0190040963440848,10.4431628151562,14.3875255998979,1.5747486239187e-25,6.19737690868851e-47,*,*
fy,6,-1,0.195352300560698,0.273774575096657,0.524589368217404,6.30696773406307e-26,3.30341436467657e-50,1.86333803589832e-201,0.159794607084845,0.239477520337553,0.230403719579649,0.307389221312012,0.00156928027054992,0.0003526524432112,0.0185559704200828,0.0190040963440848,10.4431628151562,14.3875255998979,1.5747486239187e-25,6.19737690868851e-47,*,*
fy,7,-1,0.1324695116955,0.20164809978072,0.401493195838687,9.94650449938372e-13,9.26716294631508e-28,8.05354060519599e-112,0.0963799348924367,0.166317807206778,0.168211238515642,0.23646132871128,0.00201733247603595,-0.000981114750498397,0.0187387474667261,0.0186075650194341,6.96162747542783,10.8896147518275,3.36363994971523e-12,1.29185583494192e-27,*,*
fy,7,-1,0.1324695116955,0.20164809978072,0.401493195838687,9.94650449938372e-13,9.26716294631508e-28,8.05354060519599e-112,0.0963799348924367,0.166317807206778,0.168211238515642,0.23646132871128,0.00201733247603595,-0.000981114750498397,0.0187387474667261,0.0186075650194341,6.96162747542783,10.8896147518275,3.36363994971523e-12,1.29185583494192e-27,*,*
ga,3,-1,0.182692617146705,0.242529102782552,0.579172804221751,9.0566913802078e-07,5.27735899041638e-11,4.19265294050436e-65,0.110754510456407,0.172171259803202,0.252726316882998,0.310425006007141,-0.00124952851595074,-0.00013069409796774,0.0372252814971042,0.0390412133654843,4.94132316170571,6.21547784923742,7.75941744555428e-07,5.11686918031865e-10,*,*
ga,3,-1,0.182692617146705,0.242529102782552,0.579172804221751,9.0566913802078e-07,5.27735899041638e-11,4.19265294050436e-65,0.110754510456407,0.172171259803202,0.252726316882998,0.310425006007141,-0.00124952851595074,-0.00013069409796774,0.0372252814971042,0.0390412133654843,4.94132316170571,6.21547784923742,7.75941744555428e-07,5.11686918031865e-10,*,*
ga,4,-1,0.165536927654026,0.273069119461651,0.556379314525378,1.83444620546621e-10,1.82309312884177e-26,7.84854322938696e-120,0.115299773209611,0.225001135759218,0.214929430150043,0.319811171436575,0.00614478354891829,0.000813405620026546,0.0269200021896276,0.0269057824032515,5.92095583731128,10.1188551130453,3.20075811554814e-09,4.55714895827961e-24,*,*
ga,4,-1,0.165536927654026,0.273069119461651,0.556379314525378,1.83444620546621e-10,1.82309312884177e-26,7.84854322938696e-120,0.115299773209611,0.225001135759218,0.214929430150043,0.319811171436575,0.00614478354891829,0.000813405620026546,0.0269200021896276,0.0269057824032515,5.92095583731128,10.1188551130453,3.20075811554814e-09,4.55714895827961e-24,*,*
ga,5,-1,0.171408344404896,0.280044945561852,0.541461504208111,9.45217788931349e-17,4.77236636486168e-43,8.11507362732388e-177,0.131622519588563,0.24210048817719,0.210642841858494,0.31713409530087,0.0039649030873537,-0.00186898067450431,0.0206670171117424,0.0200029286623614,8.10196461406158,14.0936325372605,5.40786752181493e-16,4.15620772220827e-45,*,*
ga,5,-1,0.171408344404896,0.280044945561852,0.541461504208111,9.45217788931349e-17,4.77236636486168e-43,8.11507362732388e-177,0.131622519588563,0.24210048817719,0.210642841858494,0.31713409530087,0.0039649030873537,-0.00186898067450431,0.0206670171117424,0.0200029286623614,8.10196461406158,14.0936325372605,5.40786752181493e-16,4.15620772220827e-45,*,*
ga,6,-1,0.173900099235567,0.293293079955237,0.467935643822881,1.07919261932516e-20,2.25694902164703e-57,2.63048476312641e-154,0.137976403636328,0.259285271284702,0.209366845061252,0.326574488581185,0.00278573531725165,-0.00229757633249088,0.0180894915576853,0.0188055656960265,9.45932412597953,15.7182538970462,3.0994003506146e-21,1.13406201370985e-55,*,*
ga,6,-1,0.173900099235567,0.293293079955237,0.467935643822881,1.07919261932516e-20,2.25694902164703e-57,2.63048476312641e-154,0.137976403636328,0.259285271284702,0.209366845061252,0.326574488581185,0.00278573531725165,-0.00229757633249088,0.0180894915576853,0.0188055656960265,9.45932412597953,15.7182538970462,3.0994003506146e-21,1.13406201370985e-55,*,*
ga,7,-1,0.13981383458454,0.23940018718861,0.328836554033769,4.26371433022548e-14,5.64057200629058e-39,6.8634656494444e-74,0.103894597643426,0.204738007701123,0.175368836609978,0.273462687321017,0.00230885075371387,-0.00409584358950983,0.0190542206108104,0.0185370794397928,7.21651053797567,13.1356199647835,5.33385317699345e-13,2.05799001035393e-39,*,*
ga,7,-1,0.13981383458454,0.23940018718861,0.328836554033769,4.26371433022548e-14,5.64057200629058e-39,6.8634656494444e-74,0.103894597643426,0.204738007701123,0.175368836609978,0.273462687321017,0.00230885075371387,-0.00409584358950983,0.0190542206108104,0.0185370794397928,7.21651053797567,13.1356199647835,5.33385317699345e-13,2.05799001035393e-39,*,*
gd,3,-1,0.297510942984053,0.364759219422287,0.651247532875217,3.04380548617337e-17,1.0490659195347e-25,2.34905477891002e-94,0.231816715659298,0.301970577024945,0.360503700153186,0.424396896123922,0.0225492902144521,0.0156899246420945,0.035031447225342,0.0353385506477415,7.84899496160957,9.87786110018357,4.19384466125327e-15,5.19294623331414e-23,*,*
gd,3,-1,0.297510942984053,0.364759219422287,0.651247532875217,3.04380548617337e-17,1.0490659195347e-25,2.34905477891002e-94,0.231816715659298,0.301970577024945,0.360503700153186,0.424396896123922,0.0225492902144521,0.0156899246420945,0.035031447225342,0.0353385506477415,7.84899496160957,9.87786110018357,4.19384466125327e-15,5.19294623331414e-23,*,*
gd,4,-1,0.244846110601712,0.289740799764142,0.675345641239045,1.01054972418604e-24,2.27761413267369e-34,9.81315701356183e-228,0.199721567718547,0.245673349147032,0.288934301767142,0.332613120076288,0.00603365701047442,0.00360408474464436,0.023642166261357,0.023695108316447,10.101124023545,12.0757715558062,5.46125926997166e-24,1.41827662488197e-33,*,*
gd,4,-1,0.244846110601712,0.289740799764142,0.675345641239045,1.01054972418604e-24,2.27761413267369e-34,9.81315701356183e-228,0.199721567718547,0.245673349147032,0.288934301767142,0.332613120076288,0.00603365701047442,0.00360408474464436,0.023642166261357,0.023695108316447,10.101124023545,12.0757715558062,5.46125926997166e-24,1.41827662488197e-33,*,*
gd,5,-1,0.273444080935117,0.291306538742858,0.621500500779837,3.47671050000268e-44,3.61209993606071e-50,1.49628473823844e-267,0.236809199050704,0.255045443236559,0.3093024739815,0.326749428554158,0.000558417058015286,0.00273304515865824,0.0195129222244081,0.0201866860063014,13.984869141525,14.2952386287734,1.92831197878767e-44,2.34301292297006e-46,*,*
gd,5,-1,0.273444080935117,0.291306538742858,0.621500500779837,3.47671050000268e-44,3.61209993606071e-50,1.49628473823844e-267,0.236809199050704,0.255045443236559,0.3093024739815,0.326749428554158,0.000558417058015286,0.00273304515865824,0.0195129222244081,0.0201866860063014,13.984869141525,14.2952386287734,1.92831197878767e-44,2.34301292297006e-46,*,*
gd,6,-1,0.206776841527315,0.257205218723938,0.528873432496318,1.30134325114568e-29,2.0586271076847e-45,1.566201946e-210,0.17182202859052,0.223041894936881,0.241211641598492,0.290737500922139,0.00103551755361585,-0.000326491675984667,0.0182297072486539,0.0182909345863933,11.2860465155792,14.079745853528,1.53800145602817e-29,5.05914025365656e-45,*,*
gd,6,-1,0.206776841527315,0.257205218723938,0.528873432496318,1.30134325114568e-29,2.0586271076847e-45,1.566201946e-210,0.17182202859052,0.223041894936881,0.241211641598492,0.290737500922139,0.00103551755361585,-0.000326491675984667,0.0182297072486539,0.0182909345863933,11.2860465155792,14.079745853528,1.53800145602817e-29,5.05914025365656e-45,*,*
gd,7,-1,0.182696982259638,0.221676227056219,0.460596683530097,6.83133014809646e-24,1.1657078006681e-34,3.37538128758906e-157,0.147848068896894,0.187347333406785,0.217092789916929,0.255464296791109,9.50075193942695e-05,-0.000721855769571328,0.0182443295004499,0.0185868582929489,10.0086974824556,11.965340205459,1.39578044013455e-23,5.39759061847532e-33,*,*
gd,7,-1,0.182696982259638,0.221676227056219,0.460596683530097,6.83133014809646e-24,1.1657078006681e-34,3.37538128758906e-157,0.147848068896894,0.187347333406785,0.217092789916929,0.255464296791109,9.50075193942695e-05,-0.000721855769571328,0.0182443295004499,0.0185868582929489,10.0086974824556,11.965340205459,1.39578044013455e-23,5.39759061847532e-33,*,*
gl,3,-1,0.265938244283224,0.260248545233544,0.604502396174512,1.06468569296078e-10,2.71399149215429e-10,3.53383784253624e-58,0.18798696590221,0.182083437928094,0.340560202522738,0.335145131929507,0.00557430559878826,0.00138778906910272,0.0408479677448161,0.0430136150635599,6.37397532995942,6.018112074094,1.84190231713041e-10,1.76463007351825e-09,*,*
gl,3,-1,0.265938244283224,0.260248545233544,0.604502396174512,1.06468569296078e-10,2.71399149215429e-10,3.53383784253624e-58,0.18798696590221,0.182083437928094,0.340560202522738,0.335145131929507,0.00557430559878826,0.00138778906910272,0.0408479677448161,0.0430136150635599,6.37397532995942,6.018112074094,1.84190231713041e-10,1.76463007351825e-09,*,*
gl,4,-1,0.162494529388302,0.255865367333365,0.550092701275579,6.87585511964699e-09,3.07491598153185e-20,2.48569987311498e-100,0.108175211910006,0.203452410704914,0.215846472193385,0.306816027678831,0.000173141701126523,-0.000386533548371111,0.0287349293120889,0.027438858481249,5.64892246381432,9.33901463345685,1.61456652456452e-08,9.72347928523496e-21,*,*
gl,4,-1,0.162494529388302,0.255865367333365,0.550092701275579,6.87585511964699e-09,3.07491598153185e-20,2.48569987311498e-100,0.108175211910006,0.203452410704914,0.215846472193385,0.306816027678831,0.000173141701126523,-0.000386533548371111,0.0287349293120889,0.027438858481249,5.64892246381432,9.33901463345685,1.61456652456452e-08,9.72347928523496e-21,*,*
gl,5,-1,0.161985923240036,0.227259956254759,0.552518908791956,5.67737877723954e-15,2.72037049879188e-28,9.06819616904148e-184,0.121894819017828,0.188109707634448,0.201549315869833,0.265689133031199,0.0104368028436965,0.00906993877179172,0.0207462351653089,0.0198452695146748,7.30489745193647,10.9945605587077,2.77478284663957e-13,4.0588574056374e-28,*,*
gl,5,-1,0.161985923240036,0.227259956254759,0.552518908791956,5.67737877723954e-15,2.72037049879188e-28,9.06819616904148e-184,0.121894819017828,0.188109707634448,0.201549315869833,0.265689133031199,0.0104368028436965,0.00906993877179172,0.0207462351653089,0.0198452695146748,7.30489745193647,10.9945605587077,2.77478284663957e-13,4.0588574056374e-28,*,*
gl,6,-1,0.130040531802742,0.208945010942828,0.440305442978002,5.72403873800491e-12,7.92682090640387e-29,2.46891129861405e-132,0.0933357837936485,0.173133409502001,0.16639228904244,0.244204849050431,0.00294848974196075,0.00322070225139038,0.0182557030697299,0.019038076376329,6.96177197752053,10.8059398767422,3.3601907681528e-12,3.22635803895828e-27,*,*
gl,6,-1,0.130040531802742,0.208945010942828,0.440305442978002,5.72403873800491e-12,7.92682090640387e-29,2.46891129861405e-132,0.0933357837936485,0.173133409502001,0.16639228904244,0.244204849050431,0.00294848974196075,0.00322070225139038,0.0182557030697299,0.019038076376329,6.96177197752053,10.8059398767422,3.3601907681528e-12,3.22635803895828e-27,*,*
gl,7,-1,0.151528926290549,0.217795348215648,0.354788926797124,5.59195204374534e-17,9.17573648185438e-34,2.60695434989941e-90,0.11649656877969,0.183559168371142,0.186184702592946,0.251503802622169,0.001720597734521,0.00202677384391921,0.018239711980886,0.0179446745191902,8.21330560005645,12.0241007515062,2.15180973517418e-16,2.65462477771215e-33,*,*
gl,7,-1,0.151528926290549,0.217795348215648,0.354788926797124,5.59195204374534e-17,9.17573648185438e-34,2.60695434989941e-90,0.11649656877969,0.183559168371142,0.186184702592946,0.251503802622169,0.001720597734521,0.00202677384391921,0.018239711980886,0.0179446745191902,8.21330560005645,12.0241007515062,2.15180973517418e-16,2.65462477771215e-33,*,*
he,3,-1,0.133444095467359,0.28486127794251,0.484570323497397,8.91779589029653e-08,3.86791134243518e-31,1.24662303991411e-94,0.0849023774510666,0.239107478052848,0.181353879050847,0.329352895087095,0.0611747923287367,0.0182748782482264,0.0222094882666759,0.0245804232195197,3.2539832647589,10.8454763904383,0.0011379898353064,2.09541353122085e-27,*,*
he,3,-1,0.133444095467359,0.28486127794251,0.484570323497397,8.91779589029653e-08,3.86791134243518e-31,1.24662303991411e-94,0.0849023774510666,0.239107478052848,0.181353879050847,0.329352895087095,0.0611747923287367,0.0182748782482264,0.0222094882666759,0.0245804232195197,3.2539832647589,10.8454763904383,0.0011379898353064,2.09541353122085e-27,*,*
he,4,-1,0.145780691073479,0.277267956735344,0.525258111467325,5.56916794496813e-21,1.67457886893742e-73,1.33315509411423e-290,0.115737292587106,0.248817194596026,0.175557595384919,0.30524064126678,0.0163063670215694,-0.000492975272134261,0.0153555407164513,0.0157127307875117,8.4317658650207,17.6774448543495,3.4048769773405e-17,6.25682249433813e-70,*,*
he,4,-1,0.145780691073479,0.277267956735344,0.525258111467325,5.56916794496813e-21,1.67457886893742e-73,1.33315509411423e-290,0.115737292587106,0.248817194596026,0.175557595384919,0.30524064126678,0.0163063670215694,-0.000492975272134261,0.0153555407164513,0.0157127307875117,8.4317658650207,17.6774448543495,3.4048769773405e-17,6.25682249433813e-70,*,*
he,5,-1,0.170637599199992,0.219421972860045,0.538182896601329,4.43474959731066e-39,4.57578379680712e-64,0,0.14551843454151,0.194764008488113,0.195536911834975,0.243802768100612,0.00626101669782234,-0.000610659003217249,0.013331808271931,0.0129873262264997,12.3296539486133,16.9421040194017,6.27154767071464e-35,2.20109364675848e-64,*,*
he,5,-1,0.170637599199992,0.219421972860045,0.538182896601329,4.43474959731066e-39,4.57578379680712e-64,0,0.14551843454151,0.194764008488113,0.195536911834975,0.243802768100612,0.00626101669782234,-0.000610659003217249,0.013331808271931,0.0129873262264997,12.3296539486133,16.9421040194017,6.27154767071464e-35,2.20109364675848e-64,*,*
he,6,-1,0.214461103429741,0.199362868258517,0.43931018470368,6.89887580829865e-49,2.35663073862727e-42,7.08820974923672e-216,0.186685440849698,0.171417580585793,0.241894182689963,0.226987606727985,-0.00473589333893468,0.000451016484893158,0.0150802307639012,0.0149599998648716,14.5353874354089,13.296246896412,7.23032944841158e-48,2.43381799014136e-40,*,*
he,6,-1,0.214461103429741,0.199362868258517,0.43931018470368,6.89887580829865e-49,2.35663073862727e-42,7.08820974923672e-216,0.186685440849698,0.171417580585793,0.241894182689963,0.226987606727985,-0.00473589333893468,0.000451016484893158,0.0150802307639012,0.0149599998648716,14.5353874354089,13.296246896412,7.23032944841158e-48,2.43381799014136e-40,*,*
he,7,-1,0.234793729741011,0.155233461753824,0.331012927392557,2.17693458499895e-28,4.23872664057096e-13,2.71018603227195e-56,0.19450654142462,0.113763872352445,0.274290115849393,0.196163072951356,0.00434054625946737,-0.000122532494304823,0.021455581387235,0.0214006723369491,10.7409433155073,7.25939782648326,6.53729796180564e-27,3.88817359780228e-13,*,*
he,7,-1,0.234793729741011,0.155233461753824,0.331012927392557,2.17693458499895e-28,4.23872664057096e-13,2.71018603227195e-56,0.19450654142462,0.113763872352445,0.274290115849393,0.196163072951356,0.00434054625946737,-0.000122532494304823,0.021455581387235,0.0214006723369491,10.7409433155073,7.25939782648326,6.53729796180564e-27,3.88817359780228e-13,*,*
